rest name,address,price,star,reviews count,class,author,from,elite,author friends,author reviews,author photos,join date,author useful votes,author funny votes,author cool votes,rating_distribution_5,rating_distribution_4,rating_distribution_3,rating_distribution_2,rating_distribution_1,review text,review date,review rating,totalPhotos,useful,funny,cool,isUpdated,businessOwnerReplies,businessOwnerRepliesdate,photo_1 link,photo_2 link,photo_3 link,photo_4 link,photo_5 link,photo_6 link,photo_7 link,photo_8 link,photo_9 link,photo_10 link
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Winnie T.,"Novato, CA",2022,377,591,2540,September 2009,1939,672,1384,139,251,136,49,16,"All around amazing restaurant! I have seen this restaurant on a MUST try in a list somewhere but forgot the name. So I decided to enlist Yelp for help when I was in the Arizona area for Spring Training this year. What strike me was the 1300+ yelp reviews and the 4.5 stars rating. I knew I had to bookmark this. Reservation was easy as I did it on open table (4:30PM on a Monday).<br><br>My bf and I arrived earlier and sat at the bar. That&#39;s when I learned the hard way that Arizona has a law that prohibits selling alcohol to anyone with a vertical ID, even though they might passed the age of 21. (Yes, I&#39;ll be renewing my license this month as it expires next month). Oh well...<br><br>The full party arrived and we were led to a table for 6 in the back. We were promptly greeted by our server, Riley. He made us feel welcomed with his friendly attitude and provided us with a great recommendation for appetizer, the Q-roll! Everyone enjoyed it and it set a good note for the rest of the evening.<br><br>All the &#34;adults&#34; except me got the Bobby Q Amber Ale that went really well with the BBQ, while I got the frozen strawberry lemonade. It was delicious! They served us complimentary circular shaped cornbread before our main course, that was really good too. This is coming from someone that doesn&#39;t blink twice for cornbread. Then our order of the Whole Hog Heaven and a rack of the St. Louis Style Ribs came. That was the perfect amount for our group of 6 adults. We only had 2 ribs left and everyone was stuffed! To top off the amazing meal, our server gave us a bag of homemade cinnamon sugar donuts to take home. Overall, I was so glad my choice for dinner was a success!<br><br>Parking: A big private lot. There are spaces reserved for to-go orders.<br><br>Atmosphere: Outdoor patio, bar and dimly lit indoor seating. <br><br>Good for: Dates (not really for first dates unless you don&#39;t mind eating BBQ), catching up with friends, small and big groups (family, friends, celebration, birthdays, etc.)<br><br>Service: Super friendly and accommodating. Right when I entered, the hostess was smiling and ready to help. Our server was awesome!<br><br>Food: Amazing. Don&#39;t even need a knife, it just melts off the bone! Whole Hog Heaven for groups of 4! Try the Amber Ale or the frozen strawberry lemonade.<br><br>Apparently, they&#39;ll turn into a nightclub on St. Patrick&#39;s Day. I&#39;ll definitely be back if I&#39;m back in this area! :)",3/15/2016,5,7,2,0,1,False,False,,https://s3-media0.fl.yelpcdn.com/bphoto/bTE9qFa6sUdO3UIYk0g0VQ/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/dxhVyobfG_UBGd0EYX_l1g/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/w-_fpLF9d4M8aYG5MNfi5Q/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/jGLUh-1uKOstZFFIFYCU2w/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/vqrTPgP_tBOCn7ZgMQ0A0w/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/W1U2nZmshBTcWrGSVlCsAw/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/8FBahsJ_YbVpJIfIhfRsdA/o.jpg,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Sasha E.,"Glendale, AZ",,259,107,100,April 2017,183,70,99,57,14,11,4,21,"If you&#39;re ever cravin&#39; some good ribs, steak, burgers... come down to Bobby Q&#39;s! My partner and I went here for date night and we were not disappointed. I ordered the ribs and they were dripping with flavor! My significant other had the burger with bacon (of course I had more than a few bites of his) and we both agreed it was the juiciest burger on the block. The macaroni and baked potato were SO delightful. It was a pretty busy evening for Bobby Q&#39;s but they managed very well by tending to their customers in a timely manner. <br><br>Their club opens at 11, we had seen people lining up to go in as we left, so you know it must be poppin&#39;. We haven&#39;t came here for the club portion, but let my food go down and sooner than you know it I&#39;ll be out on the dance floor. Overall, we had a wonderful night; great atmosphere, awesome service &amp; superb food. We even got little doughnuts as a dessert when we left. We will definitely be coming back! And I can&#39;t even wait until we come back because it was that good.",3/3/2018,5,3,2,1,1,False,True,3/8/2018,https://s3-media0.fl.yelpcdn.com/bphoto/WOxqFo-Pep6dqPO8HCD3rQ/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/y3nLIKQt5difED8bFPK4Qw/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/mMBS7L6BALDdfHijWPATyw/o.jpg,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Steve S.,"Bayonne, NJ",2022,151,402,1775,August 2018,318,33,341,109,238,53,2,0,"After searching for a good BBQ place to try, based on high ratings and reviews,  my girlfriend found this restaurant and it looked like it was going to be great.  We did not get any alcohol drinks, but I tried their strawberry lemonade and it was great. For our meal, we had to go with the whole hog heaven. Being from out of town, this was a no brainer, as this combo had the best of everything. We were able to try baby back ribs, st louis ribs, brisket, and pulled pork. All of these meats were delicious. My favorite were the st louis ribs and the pulled pork, but everything was so good.  Not only that, but this combo meal came with 3 sides. We went with the pecan cole slaw, mac &amp; cheese, and mashed potatoes.  Again, very delicious sides. This platter was so large in size, that we had plenty of left overs to take home (to finish up later that night plus the next day). The portion size was excellent compared to the price.  The waiter we had was great. Made our experience even better. It was a nice bonus we got some fresh made mini donuts to go in a bag on our way out. And I got a free refill lemonade drink to go as well. This was probably the best BBQ I have had at a restaurant.  I can see why it is rated so high. A+ recommendation from me. Everything from food to service was outstanding. Everyone must try this BBQ.",7/15/2019,5,6,1,0,1,False,True,7/17/2019,https://s3-media0.fl.yelpcdn.com/bphoto/igspTZiOPgPE5HFxFqIiyg/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/MLXvyhVq2FSLA4NYuP7IIA/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/1TFRm8mIa1-yukm9zRHeZg/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/o_mxV1-ucGtwJwSI4fVW_A/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/3fZMRd1e-u_ZOSSf83-SEA/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/c9peRBaE0aqz1RtdjJe3WQ/o.jpg,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Leslie V.,"Santa Maria, CA",2022,256,189,1175,April 2011,490,139,247,102,40,30,12,5,"I want to start off by saying, this is the BEST BBQ place I&#39;ve ever had. The ratings and the reviews are all true. The best! My friend and I were in Phoenix for the weekend, and as soon as we checked in our hotel, we both were hungry and graving some BBQ. I personally was not expecting any good BBQ places nearby, we almost settled with a mediocre place at the Westgate shopping center! Glad my friend stumbled upon Bobby Q&#39;s. With over 1000+ reviews and still holding a 4.5 average rating, I came in with high expectations. <br><br>My first thought when arriving was this place was pretty hidden, there is plenty of parking, the restaurant is big, and best yet, it smelled great from outside already! We were a little worried it was going to be busy and would have to wait a bit for lunch because of its popularity, but we got greeted and were seated right away! <br><br>Our server Hunter greeted soon after and introduced himself and told us about Bobby Q and now they smoke their meats. He was extremely helpful and friendly and checks in on us frequently since he knew this was our first time. My friend and I each got the or own 3 meat combo which was only $25 and came with 2 sides! I chose the brisket, baby back ribs, and pulled pork with Mac and cheese and mashed potatoes. We also ordered their blonde ale beer, which was good refresher. <br><br>We waited for our food, and were given corn bread. Which were amazing!! We had to stop ourselves before we got full from them. Our food came quicker than expected, and we were not disappointed. There was definitely more food than I was expecting. There was going to be leftovers for sure. Having the first bit was heaven and knew immediately this must&#39;ve been the best BBQ I&#39;ve ever had. Way better than the Wood Ranch here for sure. My favorite was the spicy BBQ that our server Hunter gave us. It had a little kick without it being to spicy. My friend and I enjoyed our plans until we were too full, which we barely ate half our plates. We were more than happy to have it for leftover dinner. <br><br>Before leaving, Hunter gave us complimentary donuts, which were a great touch, but we were way to full to have any, so added it on to our leftover bag. <br><br>Overall, this place was delicious! Service and food was excellent!  I will definitely have to stop by here when I come back to Phoenix.",1/30/2016,5,1,1,2,2,False,False,,https://s3-media0.fl.yelpcdn.com/bphoto/sy4DgY7Q2_ggRB90dg3-eQ/o.jpg,,,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Rachel M.,"Tuckahoe, NY",,26,99,16,April 2011,56,11,11,14,55,17,7,6,The food and service was amazing. At 830 on Wednesday night they asked us if we had a reservation that&#39;s how crowded they get. My husband did have the pulled port platter and the portion did look a little small compared to my baby back ribs. I got the full rack of ribs. It was amazing amazing! Their frozen lemonade is nothing special don&#39;t waste your money if anything it is too sweet!! <br><br>Ask for more cornbread and you can get your drink to go.,4/25/2018,5,3,1,0,0,False,True,5/1/2018,https://s3-media0.fl.yelpcdn.com/bphoto/XZfPnOpI9k5M-E48KG0kww/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/odq7BJiyc3phZ_C6TlPq7g/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/fIkI3imPuU_mViIUW0vPhA/o.jpg,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Serena Z.,"Phoenix, AZ",,0,13,12,,8,4,0,4,1,1,3,4,"My Guilty Pleasure: <br><br>Hands down one of my favorite places to eat in Phoenix and the top 5 best BBQ I&#39;ve ever had. I have nothing negative to say about this place except you might feel a bit guilty after all the food you will have! The portions are pretty big without the big price tag. A dinner for 3 will cost you less than $50. Great atmosphere and usually good service also. Be prepared to wait about 15 minutes on weekends and the dinner rush if you do not have a reservation, but it is definitely worth the wait!",1/30/2018,5,2,2,0,0,False,True,2/3/2018,https://s3-media0.fl.yelpcdn.com/bphoto/j8cfZLTrhN84IIVYmO2PhQ/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/A-e-AQI9bMCwXheUE7eE9w/o.jpg,,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Fabby C.,"Phoenix, AZ",2022,165,688,5556,December 2011,3490,1511,2022,84,234,228,96,46,"All crappy restaurant owners should take note. Bobby Q is basically a textbook example of how to successfully run a restaurant properly.    <br><br>Bobby&#39;s claims it was voted the Best BBQ in the US, although I&#39;m not sure of their source? Nevertheless, I&#39;d have a hard time arguing, as it definitely sets the bar extremely high. We&#39;ve been here several times and have never had a bad meal. In fact, virtually everything we&#39;ve tried on the menu seems to be done correctly. <br><br>The pulled pork, which is my preferred way to eat BBQ, always manages to impress me with its flavor. For sides, I&#39;ve had the mashed potatoes and the mac and cheese, which is far superior to that low-grade sludge they try to get away with dishing out at all of these other places in Phoenix. Even their fries are better than you&#39;d expect.<br><br>The place is decorated to the point where, if I didn&#39;t know any better, I would have wrongfully assumed it was a chain restaurant. But yet, I like that, despite their popularity, they haven&#39;t decided to branch out and open up 20 different locations all over the city (and I actually hope they never do for quality and consistency purposes).<br><br>I&#39;ve always wondered if their steaks are equally as good as their BBQ, but I&#39;ve never wanted to sacrifice the taste of a great pulled pork sandwich in order to find out. And we&#39;re always so full after our meals that we&#39;ve never been able to try some of their desserts. Based on their Yelp pictures, it seems like many people are in the same boat.<br><br>But, like all business owners should know, it&#39;s the little things that go a long way. The complimentary cornbread you receive before your meal is both unique, yet extremely well done. Oh, and that&#39;s not all. On your way out, you also get treated to a little bag of their homemade donuts, which you can often spot being made whenever you first walk in. I&#39;ve said many times that it&#39;s little touches like that keep customers coming back - and it most definitely works. It&#39;s not rocket science and I&#39;m amazed that other restaurants have failed to adopt this well-received approach.<br><br>Easily one the best BBQ experience in all of Phoenix and a great all-around business!",10/27/2015,5,3,3,0,2,False,False,,https://s3-media0.fl.yelpcdn.com/bphoto/QS8-4uLKz2phbWN2MD0SsA/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/93B7n50_0ZF-nWYndB0f2w/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/pDjJlqtVfivApLa8skx0BA/o.jpg,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Jas T.,"Dallas, TX",,133,134,345,September 2013,89,7,33,117,7,7,0,3,It&#39;s our first time in Phoenix and we decided to visit Bobby Q to check it out. I made our reservation from yelp and it worked very well. We even received a 10% discount for checking in thru yelp.<br><br>Our meal started with delicious complimentary cornbread. I don&#39;t think I have enough words to describe how delicious ALL the food that we ordered specially the BRISKET and Chicken BBQ!<br>Bobby Q exceeded our expectations! They also have generous portion its good for sharing and worth every buck! HIGHLY recommended for your BBQ cravings!,2/6/2018,5,3,1,0,0,False,True,2/11/2018,https://s3-media0.fl.yelpcdn.com/bphoto/peU4w11ri1Oqj45c_Da1kg/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/g0dzk7-sevVY6inpVWcrcg/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/YZe1u_tsV2Gokv0h80yLpQ/o.jpg,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Jem K.,"Irvine, CA",,3,222,559,March 2014,152,36,63,21,120,62,18,1,"Delicious! The meat falls right off the bone. The whole hog heaven can easily feed 4 people and gives you good variety.  The Mac and cheese did not disappoint. Im not a fan of mac and cheese, but<br>I&#39;m glad we tried it. a must try.<br><br>Service is really great. My nephew has food allergies and our server and manager explained to us which kid&#39;s meal would be good and not. They also made sure that his food was cooked separately to avoid cross contamination. Overall a good experience. BBQ heaven indeed.<br><br>Btw, they give you free cornbread, free heavenly dessert donuts and 10% off if you check in on yelp",11/22/2017,4,5,1,1,1,False,True,12/17/2017,https://s3-media0.fl.yelpcdn.com/bphoto/GUKCnetMTo5xPPJo0qE6zQ/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/9O8eeRPaZYyqDmaOoGb3VQ/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/cVcQby62vC3JFU2je8_4hw/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/4QNeWS2s-QIu0hQD3vElVQ/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/2nLx5mIeK9It6_nPG8XVJQ/o.jpg,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Arron A.,"Phoenix, AZ",,2,23,5,February 2012,24,5,3,10,2,4,3,4,Anyone that doesn&#39;t give this place at least 4 stars probably thinks Burger King is real food. <br><br> This place has consistently provided the wife and I with amazing food for over 10 years.,10/24/2017,5,3,2,0,0,False,True,10/29/2017,https://s3-media0.fl.yelpcdn.com/bphoto/4kQ4iQ2_E0WFay9yjhmY6w/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/svD9OXmN2zr1TBeuaTxPDw/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/OciBYEGcZOO2PO7_MS7M4g/o.jpg,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Cliff C.,"Cary, NC",2022,1951,429,5012,April 2016,4235,1538,3987,348,66,13,1,1,"If you like meat, Go here. I got the 3 meat combo. It was big. It takes 2 to down this. The staff at the bar was great. Also the manager stopped by. Cool place to go. Food was really good. Eat people, eat here.",9/6/2017,5,3,3,0,0,False,True,9/11/2017,https://s3-media0.fl.yelpcdn.com/bphoto/03N43RpVSk7mjuIcFWPT8A/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/a3JGlw17IYKtGkjSwEyFKA/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/SNzlKO98QEARO-sO45WU9A/o.jpg,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Will X.,"Santa Monica, CA",2022,485,1186,383,November 2011,1928,811,1281,397,593,168,24,4,"Passing through Phoenix, we naturally turned to yelp for what to get. Bobby Q seemed to be a popular option is we decided to go for it. And it did not disappoint.<br><br>Went around noon on a Saturday and it wasn&#39;t too too packed. There&#39;s a nice outdoor area with lights and a fountain of sorts. (would try to avoid the back - sometimes there&#39;s one or tow more flies flying around). <br><br>We got the hogs heaven (a family style mix and match) and got the brisket, St Louis ribs, pork and ribs with a couple of sides. And wow it was amazing. Everything is so delicious and just melts in your mouth. The bbq sauce great too. Neither bland nor too sweet. <br><br>On top of it, the service was amazing. Our server was especially nice and took care of us well. Even if she were busy, she&#39;d send another server to check in on us. This place is definitely  a must try.",11/21/2015,5,1,1,0,0,False,False,,https://s3-media0.fl.yelpcdn.com/bphoto/NXX7T8GkvRgkCtECabZBBA/o.jpg,,,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Ngc B.,"Phoenix, AZ",,83,15,29,October 2016,33,9,19,10,3,1,0,1,"Food: 5/5 (I&#39;m 100% satisfied)<br><br>Service: 5/5 (Staff super friendly)<br><br>Parking: 5/5 ( A lot of space available)<br><br>Atmosphere: 5/5 (Nice and cool)<br><br>Even water tastes different here. This is my first time to come and eat at this restaurant. And now I understand why this business spot got so many excellent and high reviews on Yelp. <br><br>Going to a restaurant does not simply means putting your butt on the chairs and eating what ever they give you. It also means enjoying your meal and satisfying your taste. <br><br>Bobby Q just has everything it need to be the best Phoenix steakhouse. The price is not too bad if I compare to what I enjoy when eating here. My friend and I ordered the Two Rib Combo which includes two sides. We want to share, so the staff put on two different plates for us. We finish our lunch with ice cream. We decided to pick Death by chocolate, but the guy recommend me to pick Miss Mcgee&#39;s Mud Pie. That was delicious.<br><br>We came there pretty early, only three tables have people. But when we left, they were all full. Such a popular and crowded business.<br><br>My dad is a steak lover, so next time I will bring my family here. I know he will love it.",8/15/2017,5,3,2,1,1,False,True,8/20/2017,https://s3-media0.fl.yelpcdn.com/bphoto/yABmt12t0HJGQK5OW-F5Rg/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/QTggy8bs9mDHYL4WqzZ6Qw/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/d1JN0QbibnQ040_JLbCDIg/o.jpg,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),David T.,"Toronto, Canada",,62,320,666,February 2012,361,108,216,155,115,39,6,5,"Great service and atmosphere, tons of parking, and the food is awesome.<br><br>We tried the Whole Hog heaven ($51). The Whole hog heaven is too much for one person. We tried getting one &#39;whole hog&#39; each but no way anyone could come close to finishing it individually. Leftovers for a few more meals!<br><br>The brisket is amazing, just incredible, juicy, melt in mouth-type of meat, I personally think I would come back just to eat this. Baby back ribs are so good, I actually enjoy less fat vs the St Louis. The sausage is also super tastyans juicy.<br><br>The sides like potato salad, pecan cole slaw, and grilled veggies were solid.",6/29/2017,5,2,5,1,2,False,True,7/3/2017,https://s3-media0.fl.yelpcdn.com/bphoto/6-jUcfJqTjrCF5b1rugxDw/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/DVYnCrSSWHeti5t2Zv7a8Q/o.jpg,,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Dave K.,"Oakland, CA",,512,290,999,July 2008,865,843,601,110,106,54,9,11,"Meat literally fell off the baby back rib bone. No seriously, I&#39;m talking about the meat on my rib bones effortlessly - no fork, no knife, no touch. Just pick up the rib and bam!<br><br>And that brisket? Smoky, tender, soft, meaty &amp; sweaty pieces of brisket chunk topped with Bobby&#39;s own BBQ sauce was heavenly.<br><br>Starter: Q Rolls or bust. Think deep fried rolls with brisket inside, served with both BBQ and chipotle sauce.<br><br>To finish the meal, your server will come thank you with fresh out of the oven donuts. I was beyond irate at this fattening gesture but secretly loving their staff truly from the bottom of my heart. The ring of meat sweat glistening on my forehead tells all.<br><br>Don&#39;t worry Bobby Q, you will forever be my Phoenix go-to restaurant. Can&#39;t wait to try your burger and steak soon. Until next time, I need to shed some lbs.",6/14/2017,5,3,6,4,1,False,True,6/16/2017,https://s3-media0.fl.yelpcdn.com/bphoto/Tz7z7xxnb6gHOTieKrpv2g/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0msZGIqaV_Irw27iTRD0cw/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/nM47tNoeNAWg0Yi5KxMFOA/o.jpg,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Jen T.,"Fort Worth, TX",2022,431,298,2998,May 2015,2834,1223,2482,120,127,48,3,0,"One of the most popular BBQ places around. When we&#39;re here, it&#39;s protein time! My boyfriend and I ordered the three meat combo (baby back ribs, beef brisket, pulled pork) with 2 sides (mac &amp; cheese and fries); and we split the order between the two of us. The meat from the baby back ribs was super tender, and easily fell off the bone - just the way I like it. The beef brisket was also tender, and very flavorful. The pulled pork was extremely juicy, giving you that gratification when you bite into it. Two thumbs up on their meat. Nothing spectacular about the mac &amp; cheese and fries though. <br><br>Service was great. I was with some friends who have never been here before, and the waitress patiently explained the menu. She also made some good recommendations to them. I was very happy with her fast service, splitting the check amongst our group correctly and quickly getting out those togo boxes. <br><br>The best part about having a full belly at the end of your dinner is getting free complimentary donuts. I can&#39;t say &#34;no&#34; to sugar donuts! Love this place.",7/4/2015,4,2,3,0,2,False,True,7/7/2015,https://s3-media0.fl.yelpcdn.com/bphoto/kxEREmIhxvQsER6CeIt6kg/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/qGyNNWzC8rxPlfzatiTQRw/o.jpg,,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Bob F.,"Phoenix, AZ",,67,63,130,December 2010,118,25,44,52,7,1,3,0,"As a relatively new transplant from the Bay Area I lamented the lack of great , independently owned restaurants here in the Phoenix area- particularly given that I live pretty far north up the 17 near Happy Valley with little more than national chains. But a friend suggested I try this place for great BBQ so last week I took the 17 minute drive and was absolutely knocked out on a number of levels. <br><br>The service of this establishment is superb. It is one of the best managed restaurants I&#39;ve ever patronized and the staff, from the bartender to the server all operated at a very high standard. <br><br>Now as for the food, one night I had their St Louis style ribs SANS the extra sauce ( I am a dry rub guy) and they were superb. Not fatty at all, tasty,  and the meat fell off the bone. Good fries and a very nice pecan coleslaw. Buy the chicken tender appetizer? OMG! By far and away the best I have had anywhere in the country!<br><br>Last night I enjoyed the fried chicken which is actually a butterflied breast of chicken - also excellent. The friendly gentleman sitting next to me at the bar had their prime rib and LOVED it. It looked AWESOME!<br><br>A big shout out to the manager Taylor who handled a minor issue ( my bad, not Bobby Q) in a MOST professional way. If in Phoenix you absolutely MUST go and if you&#39;re coming in for only 3 or 4 days, I would absolutely recommend you place Bobby Q on your list as those restaurants you simply cannot overlook on your trip to the desert.",8/21/2017,5,4,1,0,1,False,True,8/26/2017,https://s3-media0.fl.yelpcdn.com/bphoto/JAAjZ6FRDmFjJDcroHlijw/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Ze8ZIVbplplwbobuNZS8lg/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/fQjhbJmSUnPPpOYn1SW_kA/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/IdXE-ld0DAGgclTz0O0y7A/o.jpg,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Kristie M.,"Buckeye, AZ",,0,19,39,,14,4,8,15,1,0,1,2,The best BBQ in arizona. I recommend this place food was awesome and the service was a 10.,2/18/2019,5,4,2,0,1,False,True,3/29/2019,https://s3-media0.fl.yelpcdn.com/bphoto/8tsJDlMpknw-SEsK1FqfFQ/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/3mxbHdpYVEAQUULLk42e0w/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/yJSVkAvG-lby3-xPoUTyQA/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/U20eAGBVKoQnIHzPjUEMMQ/o.jpg,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Jennifer L.,"Phoenix, AZ",2022,104,345,1802,March 2012,574,131,387,135,109,62,22,17,"Came here for lunch.  We got the Q-rolls and people aren&#39;t kidding - they were delicious.  I had the fried chicken with mashed potatoes and mac and cheese.  Everything was really good.  My husband had ribs and brisket and scarfed them down.  I was really stunned by the prices though - really high in my opinion.  Food was good, service was good, but it was pricy enough to prevent me from returning on a regular basis.  Entrees ranged from $17-40.",8/9/2017,4,1,1,0,1,False,True,8/13/2017,https://s3-media0.fl.yelpcdn.com/bphoto/NVUK708QxChhDBfzwsdDsw/o.jpg,,,,,,,,,
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Chelsea L.,"Cincinnati, OH",,114,66,165,June 2011,56,18,19,34,11,9,5,7,Went here solely based on the reviews. There was a lot of people for a Wednesday night but they do accept reservations. I would highly suggest making reservations especially if coming on a weekend. The outdoor patio was amazing. I felt like I was not in the middle of the desert. It felt airy and romantic. Highly recommended if you like BBQ.,3/15/2019,5,10,1,0,0,False,True,4/9/2019,https://s3-media0.fl.yelpcdn.com/bphoto/xzjBoQWg2qWGG_c9vOZdwA/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/9DO0vQi4zjQySJr9-4Owzg/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/gVvBBlYP1Lg2NISXlUewQg/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/02IsEibxJi_W4kbSbtn2Yg/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/UNDL-zAA3bSud_UkIIj8aA/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hhkCRTDRYQYNPSzoT0cemQ/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/MZERDBzltFzvsdyeNQ5vdw/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/OyyXdBEfn8-ZDJJMKDxEwQ/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/TDg_s2K6a7SpEYlaHwl3Dw/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/AqO-g_ZhJdNNjVCInmSyDw/o.jpg
Bobby Q,"8501 N 27th Ave
Phoenix, AZ 85051
",$$,4.5,4204,Barbeque-American (New),Edison O.,"Scottsdale, AZ",,58,28,85,March 2013,32,9,10,9,7,6,4,2,"I&#39;ve been to this bbq place twice now. Every visit has been an excellent experience. <br><br>Place:  Both indoor and outdoor dining area are clean, well lit and kept cool. Menu was easy to read properly organized. Restrooms looked and smelled clean. <br><br>Service: Received by staff with a smile. Leanne (our server) explained the menu and informed us that they smoke their meat low and slow. She always checked on our food and asked us if we needed anything else. We asked for a different sauce every time she visited our table and she provided us options every time. Manager visited our table to check on the sevice and food. I appreciate it when staff makes sure we are enjoying our visit. <br><br>Food: Exceptional bbq!!! Prime brisket was juicy and tasty. Baby back ribs were very tender and falls off the bone but still has that chewy texture that releases more flavor. Sausage is sweet and garlicy. A perfect pair for something starchy like mashed potato or rice. Beef ribs are tender and the fat around it is full of smoky goodness. Corn bread is a sweet and salty goodness. Want a great appetizer, try the Q-rolls.<br><br>I&#39;ll be back. This will be my go to BBQ in AZ.",8/14/2017,5,2,1,0,0,False,True,8/18/2017,https://s3-media0.fl.yelpcdn.com/bphoto/mqP04LI6QkMiiBajkcOpMQ/o.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/mrpRMb4B7gftyVUUCyAdog/o.jpg,,,,,,,,
